contig_size,prediction,contig_id
1000,facultative,GCA_000093085_3156
1000,aerobe,GCA_000093085_3157
1000,facultative,GCA_000093085_3158
1000,facultative,GCA_000093085_3159
1000,facultative,GCA_000093085_316
1000,facultative,GCA_000093085_3160
1000,aerobe,GCA_000093085_3161
1000,aerobe,GCA_000093085_3162
1000,facultative,GCA_000093085_3163
1000,aerobe,GCA_000093085_3164
1000,aerobe,GCA_000093085_3165
1000,facultative,GCA_000093085_3166
1000,anaerobe,GCA_000093085_3167
1000,anaerobe,GCA_000093085_3168
1000,aerobe,GCA_000093085_3169
1000,facultative,GCA_000093085_317
1000,aerobe,GCA_000093085_3170
1000,facultative,GCA_000093085_3171
1000,facultative,GCA_000093085_3172
1000,aerobe,GCA_000093085_3173
1000,anaerobe,GCA_000093085_3174
1000,facultative,GCA_000093085_3175
1000,facultative,GCA_000093085_3176
1000,anaerobe,GCA_000093085_3177
1000,anaerobe,GCA_000093085_3178
1000,aerobe,GCA_000093085_3179
1000,aerobe,GCA_000093085_318
1000,aerobe,GCA_000093085_3180
1000,aerobe,GCA_000093085_3181
1000,aerobe,GCA_000093085_3182
1000,anaerobe,GCA_000093085_3183
1000,anaerobe,GCA_000093085_3184
1000,facultative,GCA_000093085_3185
1000,anaerobe,GCA_000093085_3186
1000,aerobe,GCA_000093085_3187
1000,aerobe,GCA_000093085_3188
1000,anaerobe,GCA_000093085_3189
1000,anaerobe,GCA_000093085_319
1000,anaerobe,GCA_000093085_3190
1000,facultative,GCA_000093085_3191
1000,anaerobe,GCA_000093085_3192
1000,aerobe,GCA_000093085_3193
1000,facultative,GCA_000093085_3194
1000,aerobe,GCA_000093085_3195
1000,facultative,GCA_000093085_3196
1000,facultative,GCA_000093085_3197
1000,facultative,GCA_000093085_3198
1000,facultative,GCA_000093085_3199
1000,anaerobe,GCA_000093085_32
1000,anaerobe,GCA_000093085_320
1000,aerobe,GCA_000093085_3200
1000,facultative,GCA_000093085_3201
1000,anaerobe,GCA_000093085_3202
1000,aerobe,GCA_000093085_3203
1000,facultative,GCA_000093085_3204
1000,aerobe,GCA_000093085_3205
1000,aerobe,GCA_000093085_3206
1000,facultative,GCA_000093085_3207
1000,facultative,GCA_000093085_3208
1000,aerobe,GCA_000093085_3209
1000,aerobe,GCA_000093085_321
1000,facultative,GCA_000093085_3210
1000,aerobe,GCA_000093085_3211
1000,facultative,GCA_000093085_3212
1000,anaerobe,GCA_000093085_3213
1000,anaerobe,GCA_000093085_3214
1000,facultative,GCA_000093085_3215
1000,facultative,GCA_000093085_3216
1000,anaerobe,GCA_000093085_3217
1000,facultative,GCA_000093085_3218
1000,facultative,GCA_000093085_3219
1000,facultative,GCA_000093085_322
1000,facultative,GCA_000093085_3220
1000,anaerobe,GCA_000093085_3221
1000,aerobe,GCA_000093085_3222
1000,facultative,GCA_000093085_3223
1000,anaerobe,GCA_000093085_3224
1000,aerobe,GCA_000093085_3225
1000,facultative,GCA_000093085_3226
1000,facultative,GCA_000093085_3227
1000,facultative,GCA_000093085_3228
1000,facultative,GCA_000093085_3229
1000,aerobe,GCA_000093085_323
1000,facultative,GCA_000093085_3230
1000,anaerobe,GCA_000093085_3231
1000,facultative,GCA_000093085_3232
1000,facultative,GCA_000093085_3233
1000,anaerobe,GCA_000093085_3234
1000,facultative,GCA_000093085_3235
1000,aerobe,GCA_000093085_3236
1000,aerobe,GCA_000093085_3237
1000,anaerobe,GCA_000093085_3238
1000,anaerobe,GCA_000093085_3239
1000,aerobe,GCA_000093085_324
1000,facultative,GCA_000093085_3240
1000,anaerobe,GCA_000093085_3241
1000,aerobe,GCA_000093085_3242
1000,anaerobe,GCA_000093085_3243
1000,facultative,GCA_000093085_3244
1000,anaerobe,GCA_000093085_3245
1000,facultative,GCA_000093085_3246
1000,aerobe,GCA_000093085_3247
1000,anaerobe,GCA_000093085_3248
1000,facultative,GCA_000093085_3249
1000,facultative,GCA_000093085_325
1000,anaerobe,GCA_000093085_3250
1000,aerobe,GCA_000093085_3251
1000,aerobe,GCA_000093085_3252
1000,facultative,GCA_000093085_3253
1000,facultative,GCA_000093085_3254
1000,anaerobe,GCA_000093085_3255
1000,facultative,GCA_000093085_3256
1000,anaerobe,GCA_000093085_3257
1000,anaerobe,GCA_000093085_3258
1000,aerobe,GCA_000093085_3259
1000,facultative,GCA_000093085_326
1000,facultative,GCA_000093085_3260
1000,aerobe,GCA_000093085_3261
1000,facultative,GCA_000093085_3262
1000,facultative,GCA_000093085_3263
1000,anaerobe,GCA_000093085_3264
1000,anaerobe,GCA_000093085_3265
1000,aerobe,GCA_000093085_3266
1000,aerobe,GCA_000093085_3267
1000,aerobe,GCA_000093085_3268
1000,aerobe,GCA_000093085_3269
1000,facultative,GCA_000093085_327
1000,aerobe,GCA_000093085_3270
1000,anaerobe,GCA_000093085_3271
1000,anaerobe,GCA_000093085_3272
1000,aerobe,GCA_000093085_3273
1000,anaerobe,GCA_000093085_3274
1000,facultative,GCA_000093085_3275
1000,anaerobe,GCA_000093085_3276
1000,facultative,GCA_000093085_3277
1000,anaerobe,GCA_000093085_3278
1000,aerobe,GCA_000093085_3279
1000,aerobe,GCA_000093085_328
1000,anaerobe,GCA_000093085_3280
1000,anaerobe,GCA_000093085_3281
1000,aerobe,GCA_000093085_3282
1000,anaerobe,GCA_000093085_3283
1000,anaerobe,GCA_000093085_3284
1000,aerobe,GCA_000093085_3285
1000,facultative,GCA_000093085_3286
1000,anaerobe,GCA_000093085_3287
1000,facultative,GCA_000093085_3288
1000,anaerobe,GCA_000093085_3289
1000,facultative,GCA_000093085_329
1000,facultative,GCA_000093085_3290
1000,facultative,GCA_000093085_3291
1000,facultative,GCA_000093085_3292
1000,facultative,GCA_000093085_3293
1000,facultative,GCA_000093085_3294
1000,anaerobe,GCA_000093085_3295
1000,anaerobe,GCA_000093085_3296
1000,aerobe,GCA_000093085_3297
1000,facultative,GCA_000093085_3298
1000,aerobe,GCA_000093085_3299
1000,anaerobe,GCA_000093085_33
1000,aerobe,GCA_000093085_330
1000,aerobe,GCA_000093085_3300
1000,facultative,GCA_000093085_3301
1000,facultative,GCA_000093085_3302
1000,anaerobe,GCA_000093085_3303
1000,facultative,GCA_000093085_3304
1000,anaerobe,GCA_000093085_3305
1000,aerobe,GCA_000093085_3306
1000,anaerobe,GCA_000093085_3307
1000,aerobe,GCA_000093085_3308
1000,facultative,GCA_000093085_3309
1000,facultative,GCA_000093085_331
1000,facultative,GCA_000093085_3310
1000,anaerobe,GCA_000093085_3311
1000,aerobe,GCA_000093085_3312
1000,facultative,GCA_000093085_3313
1000,anaerobe,GCA_000093085_3314
1000,anaerobe,GCA_000093085_3315
1000,aerobe,GCA_000093085_3316
1000,facultative,GCA_000093085_3317
1000,aerobe,GCA_000093085_3318
1000,anaerobe,GCA_000093085_3319
1000,facultative,GCA_000093085_332
1000,anaerobe,GCA_000093085_3320
1000,facultative,GCA_000093085_3321
1000,aerobe,GCA_000093085_3322
1000,facultative,GCA_000093085_3323
1000,aerobe,GCA_000093085_3324
1000,facultative,GCA_000093085_3325
1000,aerobe,GCA_000093085_3326
1000,anaerobe,GCA_000093085_3327
1000,facultative,GCA_000093085_3328
1000,anaerobe,GCA_000093085_3329
1000,aerobe,GCA_000093085_333
1000,anaerobe,GCA_000093085_3330
1000,anaerobe,GCA_000093085_3331
1000,facultative,GCA_000093085_3332
1000,facultative,GCA_000093085_3333
1000,aerobe,GCA_000093085_3334
1000,facultative,GCA_000093085_3335
1000,facultative,GCA_000093085_3336
1000,aerobe,GCA_000093085_3337
1000,facultative,GCA_000093085_3338
1000,aerobe,GCA_000093085_3339
1000,aerobe,GCA_000093085_334
1000,anaerobe,GCA_000093085_3340
1000,anaerobe,GCA_000093085_3341
1000,facultative,GCA_000093085_3342
1000,facultative,GCA_000093085_3343
1000,facultative,GCA_000093085_3344
1000,anaerobe,GCA_000093085_3345
1000,facultative,GCA_000093085_3346
1000,anaerobe,GCA_000093085_3347
1000,facultative,GCA_000093085_3348
1000,facultative,GCA_000093085_3349
1000,aerobe,GCA_000093085_335
1000,anaerobe,GCA_000093085_3350
1000,aerobe,GCA_000093085_3351
1000,facultative,GCA_000093085_3352
1000,anaerobe,GCA_000093085_3353
1000,facultative,GCA_000093085_3354
1000,aerobe,GCA_000093085_3355
1000,aerobe,GCA_000093085_3356
1000,facultative,GCA_000093085_3357
1000,facultative,GCA_000093085_3358
1000,aerobe,GCA_000093085_3359
1000,facultative,GCA_000093085_336
1000,aerobe,GCA_000093085_3360
1000,facultative,GCA_000093085_3361
1000,facultative,GCA_000093085_3362
1000,aerobe,GCA_000093085_3363
1000,anaerobe,GCA_000093085_3364
1000,anaerobe,GCA_000093085_3365
1000,aerobe,GCA_000093085_3366
1000,aerobe,GCA_000093085_3367
1000,facultative,GCA_000093085_3368
1000,facultative,GCA_000093085_3369
1000,facultative,GCA_000093085_337
1000,aerobe,GCA_000093085_3370
1000,anaerobe,GCA_000093085_3371
1000,facultative,GCA_000093085_3372
1000,anaerobe,GCA_000093085_3373
1000,facultative,GCA_000093085_3374
1000,facultative,GCA_000093085_3375
1000,aerobe,GCA_000093085_3376
1000,facultative,GCA_000093085_3377
1000,facultative,GCA_000093085_3378
1000,aerobe,GCA_000093085_3379
1000,aerobe,GCA_000093085_338
1000,facultative,GCA_000093085_3380
1000,facultative,GCA_000093085_3381
1000,facultative,GCA_000093085_3382
1000,facultative,GCA_000093085_3383
1000,facultative,GCA_000093085_3384
1000,anaerobe,GCA_000093085_3385
1000,aerobe,GCA_000093085_3386
1000,facultative,GCA_000093085_3387
1000,anaerobe,GCA_000093085_3388
1000,facultative,GCA_000093085_3389
1000,facultative,GCA_000093085_339
1000,anaerobe,GCA_000093085_3390
1000,facultative,GCA_000093085_3391
1000,facultative,GCA_000093085_3392
1000,anaerobe,GCA_000093085_3393
1000,facultative,GCA_000093085_3394
1000,anaerobe,GCA_000093085_3395
1000,aerobe,GCA_000093085_3396
1000,aerobe,GCA_000093085_3397
1000,anaerobe,GCA_000093085_3398
1000,facultative,GCA_000093085_3399
1000,aerobe,GCA_000093085_34
1000,facultative,GCA_000093085_340
1000,anaerobe,GCA_000093085_3401
1000,anaerobe,GCA_000093085_3402
1000,facultative,GCA_000093085_3403
1000,anaerobe,GCA_000093085_3404
1000,anaerobe,GCA_000093085_3405
1000,facultative,GCA_000093085_3406
1000,aerobe,GCA_000093085_3407
1000,aerobe,GCA_000093085_3408
1000,aerobe,GCA_000093085_3409
1000,facultative,GCA_000093085_341
1000,anaerobe,GCA_000093085_3410
1000,anaerobe,GCA_000093085_3411
1000,facultative,GCA_000093085_3412
1000,aerobe,GCA_000093085_3413
1000,aerobe,GCA_000093085_3414
1000,anaerobe,GCA_000093085_3415
1000,facultative,GCA_000093085_3416
1000,anaerobe,GCA_000093085_3417
1000,facultative,GCA_000093085_3418
1000,anaerobe,GCA_000093085_3419
1000,aerobe,GCA_000093085_342
1000,aerobe,GCA_000093085_3420
1000,anaerobe,GCA_000093085_3421
1000,anaerobe,GCA_000093085_3422
1000,aerobe,GCA_000093085_3423
1000,aerobe,GCA_000093085_3424
1000,aerobe,GCA_000093085_3425
1000,facultative,GCA_000093085_3426
1000,anaerobe,GCA_000093085_3427
1000,aerobe,GCA_000093085_3428
1000,anaerobe,GCA_000093085_3429
1000,anaerobe,GCA_000093085_3430
1000,anaerobe,GCA_000093085_3431
1000,anaerobe,GCA_000093085_3432
1000,anaerobe,GCA_000093085_3433
1000,aerobe,GCA_000093085_3434
1000,facultative,GCA_000093085_3435
1000,facultative,GCA_000093085_3436
1000,anaerobe,GCA_000093085_3437
1000,facultative,GCA_000093085_3438
1000,facultative,GCA_000093085_3439
1000,aerobe,GCA_000093085_344
1000,aerobe,GCA_000093085_3440
1000,anaerobe,GCA_000093085_3441
1000,facultative,GCA_000093085_3442
1000,aerobe,GCA_000093085_3443
1000,anaerobe,GCA_000093085_3444
1000,facultative,GCA_000093085_3445
1000,anaerobe,GCA_000093085_3446
1000,aerobe,GCA_000093085_3447
1000,facultative,GCA_000093085_3448
1000,facultative,GCA_000093085_3449
1000,anaerobe,GCA_000093085_345
1000,aerobe,GCA_000093085_3450
1000,anaerobe,GCA_000093085_3451
1000,facultative,GCA_000093085_3452
1000,facultative,GCA_000093085_3453
1000,aerobe,GCA_000093085_3454
1000,facultative,GCA_000093085_3455
1000,anaerobe,GCA_000093085_3456
1000,anaerobe,GCA_000093085_3457
1000,facultative,GCA_000093085_3458
1000,aerobe,GCA_000093085_3459
1000,facultative,GCA_000093085_346
1000,aerobe,GCA_000093085_3460
1000,aerobe,GCA_000093085_3461
1000,facultative,GCA_000093085_3462
1000,anaerobe,GCA_000093085_3463
1000,facultative,GCA_000093085_3464
1000,anaerobe,GCA_000093085_3465
1000,anaerobe,GCA_000093085_3466
1000,facultative,GCA_000093085_3467
1000,anaerobe,GCA_000093085_3468
1000,facultative,GCA_000093085_3469
1000,aerobe,GCA_000093085_347
1000,facultative,GCA_000093085_3470
1000,anaerobe,GCA_000093085_3471
1000,facultative,GCA_000093085_3472
1000,anaerobe,GCA_000093085_3473
1000,facultative,GCA_000093085_3474
1000,facultative,GCA_000093085_3475
1000,facultative,GCA_000093085_3476
1000,facultative,GCA_000093085_3478
1000,anaerobe,GCA_000093085_3479
1000,aerobe,GCA_000093085_348
1000,facultative,GCA_000093085_3480
1000,facultative,GCA_000093085_3481
1000,facultative,GCA_000093085_3482
1000,facultative,GCA_000093085_3483
1000,facultative,GCA_000093085_3484
1000,aerobe,GCA_000093085_3485
1000,facultative,GCA_000093085_3486
1000,facultative,GCA_000093085_3487
1000,anaerobe,GCA_000093085_3488
1000,facultative,GCA_000093085_3489
1000,anaerobe,GCA_000093085_349
1000,anaerobe,GCA_000093085_3490
1000,anaerobe,GCA_000093085_3491
1000,anaerobe,GCA_000093085_3492
1000,anaerobe,GCA_000093085_3493
1000,facultative,GCA_000093085_3494
1000,facultative,GCA_000093085_3495
1000,aerobe,GCA_000093085_3496
1000,facultative,GCA_000093085_3497
1000,anaerobe,GCA_000093085_3498
1000,facultative,GCA_000093085_3499
1000,aerobe,GCA_000093085_35
1000,facultative,GCA_000093085_350
1000,aerobe,GCA_000093085_3500
1000,facultative,GCA_000093085_3501
1000,facultative,GCA_000093085_3502
1000,aerobe,GCA_000093085_3503
1000,facultative,GCA_000093085_3504
1000,aerobe,GCA_000093085_3505
1000,facultative,GCA_000093085_3506
1000,aerobe,GCA_000093085_3507
1000,facultative,GCA_000093085_3508
1000,anaerobe,GCA_000093085_351
1000,facultative,GCA_000093085_3510
1000,anaerobe,GCA_000093085_3511
1000,aerobe,GCA_000093085_3512
1000,aerobe,GCA_000093085_3513
1000,facultative,GCA_000093085_3514
1000,anaerobe,GCA_000093085_3515
1000,facultative,GCA_000093085_3516
1000,anaerobe,GCA_000093085_3517
1000,facultative,GCA_000093085_3518
1000,aerobe,GCA_000093085_3519
1000,facultative,GCA_000093085_352
1000,facultative,GCA_000093085_3520
1000,facultative,GCA_000093085_3521
1000,facultative,GCA_000093085_3522
1000,facultative,GCA_000093085_3523
1000,aerobe,GCA_000093085_3524
1000,anaerobe,GCA_000093085_3525
1000,aerobe,GCA_000093085_3526
1000,aerobe,GCA_000093085_3527
1000,facultative,GCA_000093085_3528
1000,aerobe,GCA_000093085_3529
1000,aerobe,GCA_000093085_353
1000,aerobe,GCA_000093085_3530
1000,aerobe,GCA_000093085_3531
1000,anaerobe,GCA_000093085_3532
1000,facultative,GCA_000093085_3533
1000,facultative,GCA_000093085_3534
1000,facultative,GCA_000093085_3535
1000,facultative,GCA_000093085_3536
1000,aerobe,GCA_000093085_3537
1000,aerobe,GCA_000093085_3538
1000,anaerobe,GCA_000093085_3539
1000,aerobe,GCA_000093085_354
1000,facultative,GCA_000093085_3540
1000,facultative,GCA_000093085_3541
1000,aerobe,GCA_000093085_3542
1000,anaerobe,GCA_000093085_3543
1000,aerobe,GCA_000093085_3544
1000,facultative,GCA_000093085_3545
1000,anaerobe,GCA_000093085_3546
1000,aerobe,GCA_000093085_3547
1000,facultative,GCA_000093085_3548
1000,aerobe,GCA_000093085_3549
1000,facultative,GCA_000093085_355
1000,anaerobe,GCA_000093085_3550
1000,facultative,GCA_000093085_3551
1000,facultative,GCA_000093085_3552
1000,aerobe,GCA_000093085_3553
1000,facultative,GCA_000093085_3554
1000,aerobe,GCA_000093085_3555
1000,anaerobe,GCA_000093085_3556
1000,facultative,GCA_000093085_3557
1000,facultative,GCA_000093085_3558
1000,facultative,GCA_000093085_3559
1000,aerobe,GCA_000093085_356
1000,aerobe,GCA_000093085_3560
1000,facultative,GCA_000093085_3561
1000,aerobe,GCA_000093085_3562
1000,facultative,GCA_000093085_3563
1000,aerobe,GCA_000093085_3564
1000,aerobe,GCA_000093085_3565
1000,anaerobe,GCA_000093085_3566
1000,facultative,GCA_000093085_3567
1000,anaerobe,GCA_000093085_3568
1000,facultative,GCA_000093085_3569
1000,aerobe,GCA_000093085_357
1000,facultative,GCA_000093085_3570
1000,aerobe,GCA_000093085_3571
1000,facultative,GCA_000093085_3572
1000,facultative,GCA_000093085_3573
1000,facultative,GCA_000093085_3574
1000,anaerobe,GCA_000093085_3575
1000,aerobe,GCA_000093085_3576
1000,anaerobe,GCA_000093085_3577
1000,facultative,GCA_000093085_3578
1000,aerobe,GCA_000093085_3579
1000,anaerobe,GCA_000093085_358
1000,anaerobe,GCA_000093085_3580
1000,facultative,GCA_000093085_3581
1000,facultative,GCA_000093085_3582
1000,facultative,GCA_000093085_3583
1000,facultative,GCA_000093085_3584
1000,aerobe,GCA_000093085_3585
1000,anaerobe,GCA_000093085_3586
1000,facultative,GCA_000093085_3587
1000,anaerobe,GCA_000093085_3588
1000,aerobe,GCA_000093085_3589
1000,facultative,GCA_000093085_359
1000,aerobe,GCA_000093085_3590
1000,anaerobe,GCA_000093085_3591
1000,aerobe,GCA_000093085_3592
1000,anaerobe,GCA_000093085_3593
1000,facultative,GCA_000093085_3594
1000,facultative,GCA_000093085_3595
1000,anaerobe,GCA_000093085_3596
1000,facultative,GCA_000093085_3597
1000,aerobe,GCA_000093085_3598
1000,facultative,GCA_000093085_3599
1000,aerobe,GCA_000093085_36
1000,aerobe,GCA_000093085_360
1000,anaerobe,GCA_000093085_3600
1000,facultative,GCA_000093085_3601
1000,anaerobe,GCA_000093085_3602
1000,aerobe,GCA_000093085_3603
1000,facultative,GCA_000093085_3604
1000,facultative,GCA_000093085_3605
1000,anaerobe,GCA_000093085_3606
1000,anaerobe,GCA_000093085_3607
1000,aerobe,GCA_000093085_3608
1000,aerobe,GCA_000093085_3609
1000,aerobe,GCA_000093085_361
1000,aerobe,GCA_000093085_3610
1000,facultative,GCA_000093085_3611
1000,anaerobe,GCA_000093085_3612
1000,facultative,GCA_000093085_3613
1000,anaerobe,GCA_000093085_3614
1000,facultative,GCA_000093085_3615
1000,facultative,GCA_000093085_3616
1000,anaerobe,GCA_000093085_3617
1000,facultative,GCA_000093085_3618
1000,facultative,GCA_000093085_3619
1000,facultative,GCA_000093085_362
1000,anaerobe,GCA_000093085_3620
1000,aerobe,GCA_000093085_3621
1000,aerobe,GCA_000093085_3622
1000,facultative,GCA_000093085_3623
1000,facultative,GCA_000093085_3624
1000,anaerobe,GCA_000093085_3625
1000,anaerobe,GCA_000093085_3626
1000,facultative,GCA_000093085_3627
1000,anaerobe,GCA_000093085_3628
1000,facultative,GCA_000093085_3629
1000,facultative,GCA_000093085_363
1000,facultative,GCA_000093085_3630
1000,facultative,GCA_000093085_3631
1000,facultative,GCA_000093085_3632
1000,facultative,GCA_000093085_3633
1000,facultative,GCA_000093085_3634
1000,aerobe,GCA_000093085_3635
1000,anaerobe,GCA_000093085_3636
1000,anaerobe,GCA_000093085_3637
1000,facultative,GCA_000093085_3638
1000,facultative,GCA_000093085_3639
1000,anaerobe,GCA_000093085_364
1000,aerobe,GCA_000093085_3640
1000,aerobe,GCA_000093085_3641
1000,facultative,GCA_000093085_3642
1000,anaerobe,GCA_000093085_3643
1000,facultative,GCA_000093085_3644
1000,aerobe,GCA_000093085_3645
1000,facultative,GCA_000093085_3646
1000,aerobe,GCA_000093085_3647
1000,facultative,GCA_000093085_3648
1000,facultative,GCA_000093085_3649
1000,facultative,GCA_000093085_365
1000,anaerobe,GCA_000093085_3650
1000,anaerobe,GCA_000093085_3651
1000,facultative,GCA_000093085_3652
1000,anaerobe,GCA_000093085_3653
1000,aerobe,GCA_000093085_3654
1000,anaerobe,GCA_000093085_3655
1000,facultative,GCA_000093085_3656
1000,facultative,GCA_000093085_3657
1000,facultative,GCA_000093085_3658
1000,anaerobe,GCA_000093085_3659
1000,facultative,GCA_000093085_366
1000,aerobe,GCA_000093085_3660
1000,facultative,GCA_000093085_3661
1000,anaerobe,GCA_000093085_3662
1000,anaerobe,GCA_000093085_3663
1000,facultative,GCA_000093085_3664
1000,anaerobe,GCA_000093085_3665
1000,anaerobe,GCA_000093085_3666
1000,anaerobe,GCA_000093085_3667
1000,aerobe,GCA_000093085_3668
1000,facultative,GCA_000093085_3669
1000,facultative,GCA_000093085_367
1000,facultative,GCA_000093085_3670
1000,facultative,GCA_000093085_3671
1000,facultative,GCA_000093085_3672
1000,anaerobe,GCA_000093085_3673
1000,facultative,GCA_000093085_3674
1000,anaerobe,GCA_000093085_3675
1000,facultative,GCA_000093085_3676
1000,facultative,GCA_000093085_3677
1000,aerobe,GCA_000093085_3678
1000,aerobe,GCA_000093085_3679
1000,aerobe,GCA_000093085_368
1000,facultative,GCA_000093085_3680
1000,aerobe,GCA_000093085_3681
1000,facultative,GCA_000093085_3682
1000,aerobe,GCA_000093085_3683
1000,aerobe,GCA_000093085_3684
1000,facultative,GCA_000093085_3686
1000,facultative,GCA_000093085_3687
1000,aerobe,GCA_000093085_3688
1000,anaerobe,GCA_000093085_3689
1000,anaerobe,GCA_000093085_369
1000,aerobe,GCA_000093085_3690
1000,aerobe,GCA_000093085_3691
1000,facultative,GCA_000093085_3692
1000,anaerobe,GCA_000093085_3693
1000,facultative,GCA_000093085_3694
1000,facultative,GCA_000093085_3695
1000,facultative,GCA_000093085_3696
1000,facultative,GCA_000093085_3697
1000,facultative,GCA_000093085_3698
1000,aerobe,GCA_000093085_3699
1000,anaerobe,GCA_000093085_370
1000,facultative,GCA_000093085_3700
1000,facultative,GCA_000093085_3701
1000,facultative,GCA_000093085_3702
1000,facultative,GCA_000093085_3703
1000,anaerobe,GCA_000093085_3704
1000,facultative,GCA_000093085_3705
1000,aerobe,GCA_000093085_3706
1000,aerobe,GCA_000093085_3707
1000,anaerobe,GCA_000093085_3708
1000,anaerobe,GCA_000093085_3709
1000,facultative,GCA_000093085_371
1000,aerobe,GCA_000093085_3710
1000,facultative,GCA_000093085_3711
1000,aerobe,GCA_000093085_3712
1000,anaerobe,GCA_000093085_3713
1000,aerobe,GCA_000093085_3714
1000,facultative,GCA_000093085_3715
1000,anaerobe,GCA_000093085_3716
1000,facultative,GCA_000093085_3717
1000,facultative,GCA_000093085_3718
1000,facultative,GCA_000093085_3719
1000,anaerobe,GCA_000093085_372
1000,anaerobe,GCA_000093085_3720
1000,facultative,GCA_000093085_3721
1000,facultative,GCA_000093085_3722
1000,anaerobe,GCA_000093085_3723
1000,aerobe,GCA_000093085_3724
1000,anaerobe,GCA_000093085_3725
1000,aerobe,GCA_000093085_3726
1000,facultative,GCA_000093085_3727
1000,facultative,GCA_000093085_3728
1000,facultative,GCA_000093085_3729
1000,aerobe,GCA_000093085_373
1000,anaerobe,GCA_000093085_3730
1000,facultative,GCA_000093085_3731
1000,aerobe,GCA_000093085_3732
1000,anaerobe,GCA_000093085_3733
1000,anaerobe,GCA_000093085_3734
1000,facultative,GCA_000093085_3735
1000,facultative,GCA_000093085_3736
1000,aerobe,GCA_000093085_3737
1000,facultative,GCA_000093085_3738
1000,anaerobe,GCA_000093085_3739
1000,anaerobe,GCA_000093085_374
1000,anaerobe,GCA_000093085_3740
1000,aerobe,GCA_000093085_3741
1000,anaerobe,GCA_000093085_3742
1000,facultative,GCA_000093085_3743
1000,anaerobe,GCA_000093085_3744
1000,facultative,GCA_000093085_3745
1000,anaerobe,GCA_000093085_3746
1000,anaerobe,GCA_000093085_3747
1000,aerobe,GCA_000093085_3748
1000,anaerobe,GCA_000093085_3749
1000,facultative,GCA_000093085_375
1000,facultative,GCA_000093085_3750
1000,facultative,GCA_000093085_3751
1000,aerobe,GCA_000093085_3752
1000,anaerobe,GCA_000093085_3753
1000,facultative,GCA_000093085_3754
1000,aerobe,GCA_000093085_3755
1000,anaerobe,GCA_000093085_3756
1000,anaerobe,GCA_000093085_3757
1000,facultative,GCA_000093085_3758
1000,anaerobe,GCA_000093085_3759
1000,facultative,GCA_000093085_376
1000,aerobe,GCA_000093085_3760
1000,anaerobe,GCA_000093085_3761
1000,facultative,GCA_000093085_3762
1000,anaerobe,GCA_000093085_3763
1000,facultative,GCA_000093085_3764
1000,anaerobe,GCA_000093085_3765
1000,aerobe,GCA_000093085_3766
1000,aerobe,GCA_000093085_3767
1000,facultative,GCA_000093085_3768
1000,facultative,GCA_000093085_3769
1000,aerobe,GCA_000093085_377
1000,facultative,GCA_000093085_3770
1000,facultative,GCA_000093085_3771
1000,anaerobe,GCA_000093085_3772
1000,facultative,GCA_000093085_3773
1000,anaerobe,GCA_000093085_3774
1000,facultative,GCA_000093085_3775
1000,facultative,GCA_000093085_3776
1000,anaerobe,GCA_000093085_3777
1000,anaerobe,GCA_000093085_3778
1000,aerobe,GCA_000093085_3779
1000,anaerobe,GCA_000093085_378
1000,facultative,GCA_000093085_3780
1000,aerobe,GCA_000093085_3781
1000,facultative,GCA_000093085_3782
1000,facultative,GCA_000093085_3783
1000,facultative,GCA_000093085_3784
1000,anaerobe,GCA_000093085_3785
1000,aerobe,GCA_000093085_3786
1000,anaerobe,GCA_000093085_3787
1000,anaerobe,GCA_000093085_3788
1000,facultative,GCA_000093085_3789
1000,aerobe,GCA_000093085_379
1000,anaerobe,GCA_000093085_3790
1000,anaerobe,GCA_000093085_3791
1000,aerobe,GCA_000093085_3792
1000,facultative,GCA_000093085_3793
1000,anaerobe,GCA_000093085_3794
1000,aerobe,GCA_000093085_3795
1000,facultative,GCA_000093085_3796
1000,aerobe,GCA_000093085_3797
1000,facultative,GCA_000093085_3798
1000,aerobe,GCA_000093085_3799
1000,facultative,GCA_000093085_38
1000,facultative,GCA_000093085_380
1000,aerobe,GCA_000093085_3800
1000,aerobe,GCA_000093085_3801
1000,facultative,GCA_000093085_3802
1000,facultative,GCA_000093085_3803
1000,facultative,GCA_000093085_3804
1000,aerobe,GCA_000093085_3805
1000,facultative,GCA_000093085_3806
1000,anaerobe,GCA_000093085_3807
1000,facultative,GCA_000093085_3808
1000,aerobe,GCA_000093085_3809
1000,aerobe,GCA_000093085_381
1000,anaerobe,GCA_000093085_3810
1000,facultative,GCA_000093085_3812
1000,facultative,GCA_000093085_3813
1000,aerobe,GCA_000093085_3814
1000,aerobe,GCA_000093085_3815
1000,anaerobe,GCA_000093085_3816
1000,facultative,GCA_000093085_3817
1000,facultative,GCA_000093085_3818
1000,aerobe,GCA_000093085_3819
1000,facultative,GCA_000093085_382
1000,anaerobe,GCA_000093085_3820
1000,anaerobe,GCA_000093085_3821
1000,aerobe,GCA_000093085_3822
1000,facultative,GCA_000093085_3823
1000,anaerobe,GCA_000093085_3824
1000,facultative,GCA_000093085_3825
1000,facultative,GCA_000093085_3826
1000,facultative,GCA_000093085_3827
1000,anaerobe,GCA_000093085_3828
1000,facultative,GCA_000093085_3829
1000,facultative,GCA_000093085_383
1000,facultative,GCA_000093085_3830
1000,anaerobe,GCA_000093085_3831
1000,facultative,GCA_000093085_3832
